tempo,valore
1667016900,38.43
1667017800,32.313
1667018700,37.978
1667019600,38.325
1667020500,35.319
1667021400,34.154
1667022300,37.605
1667023200,36.586
1667024100,38.026
1667025000,32.85
1667025900,35.34
1667026800,34.194
1667027700,36.834
1667028600,32.582
1667029500,33.582
1667030400,35.338
1667031300,34.838
1667032200,32.65
1667033100,37.008
1667034000,32.562
1667034900,28.812
1667035800,38.916
1667036700,35.51
1667037600,30.414
1667038500,37.034
1667039400,33.804
1667040300,37.65
1667041200,29.848
1667042100,34.53
1667043000,35.778
1667043900,34.014
1667044800,34.886
1667045700,28.618
1667046600,32.954
1667047500,32.134
1667048400,30.834
1667049300,37.104
1667050200,29.569
1667051100,29.779
1667052000,33.024
1667052900,27.581
1667053800,35.856
1667054700,27.984
1667055600,35.892
1667056500,27.007
1667057400,31.956
1667058300,31.692
1667059200,27.888
1667060100,36.298
1667061000,28.09
1667061900,34.818
1667062800,29.07
1667063700,33.09
1667064600,29.127
1667065500,35.49
1667066400,26.392
1667067300,31.746
1667068200,33.582
1667069100,31.497
1667070000,32.955
1667070900,33.206
1667071800,31.662
1667072700,34.791
1667073600,25.804
1667074500,35.595
1667075400,27.842
1667076300,36.276
1667077200,27.871
1667078100,34.866
1667079000,31.614
1667079900,28.474
1667080800,34.8
1667081700,31.938
1667082600,30.009
1667083500,34.042
1667084400,34.07
1667085300,29.023
1667086200,32.244
1667087100,33.648
1667088000,29.83
1667088900,29.608
1667089800,32.772
1667090700,31.335
1667091600,31.335
1667092500,31.335
1667093400,31.335
1667094300,31.335
1667095200,32.313
1667096100,34.587
1667097000,32.286
1667097900,34.08
1667098800,28.321
1667099700,33.36
1667100600,33.84
1667101500,25.402
1667102400,35.796
1667103300,30.828
1667104200,32.256
1667105100,31.044
1667106000,31.056
1667106900,34.838
1667107800,33.322
1667108700,26.681
1667109600,37.908
1667110500,28.12
1667111400,37.275
1667112300,25.586
1667113200,35.778
1667114100,32.814
1667115000,29.415
1667115900,32.138
1667116800,28.87
1667117700,31.092
1667118600,31.461
1667119500,29.011
1667120400,33.339
1667121300,30.95
1667122200,28.408
1667123100,28.608
1667124000,34.338
1667124900,30.441
1667125800,34.438
1667126700,27.322
1667127600,30.9
1667128500,37.452
1667129400,32.042
1667130300,30.576
1667131200,30.106
1667132100,32.774
1667133000,33.494
1667133900,30.066
1667134800,27.132
1667135700,35.386
1667136600,34.962
1667137500,28.61
1667138400,32.484
1667139300,33.024
1667140200,27.257
1667141100,33.618
1667142000,31.074
1667142900,31.719
1667143800,31.374
1667144700,27.043
1667145600,35.778
1667146500,30.798
1667147400,31.824
1667148300,28.089
1667149200,36.288
1667150100,33.274
1667151000,26.88
1667151900,35.904
1667152800,32.946
1667153700,29.531
1667154600,33.858
1667155500,30.057
1667156400,28.313
1667157300,32.754
1667158200,32.976
1667159100,30.192
1667160000,32.343
1667160900,27.264
1667161800,35.568
1667162700,31.602
1667163600,29.214
1667164500,35.904
1667165400,27.292
1667166300,34.923
1667167200,32.229
1667168100,35.338
1667169000,30.614
1667169900,31.306
1667170800,30.17
1667171700,35.676
1667172600,31.536
1667173500,34.538
1667174400,36.298
1667175300,26.978
1667176200,32.986
1667177100,34.31
1667178000,30.603
1667178900,34.329
1667179800,31.662
1667180700,31.026
1667181600,32.814
1667182500,30.039
1667183400,32.736
1667184300,29.26
1667185200,35.259
1667186100,33.726
1667187000,31.392
1667187900,31.85
1667188800,39.936
1667189700,41.302
1667190600,38.474
1667191500,39.996
1667192400,44.754
1667193300,44.286
1667194200,41.316
1667195100,40.092
1667196000,48.218
1667196900,49.366
1667197800,52.626
1667198700,46.406
1667199600,57.674
1667200500,59.004
1667201400,49.986
1667202300,67.008
1667203200,66.106
1667204100,64.694
1667205000,50.622
1667205900,69.466
1667206800,62.208
1667207700,61.382
1667208600,62.41
1667209500,59.606
1667210400,60.394
1667211300,59.97
1667212200,57.726
1667213100,60.48
1667214000,62.234
1667214900,62.854
1667215800,63.522
1667216700,61.248
1667217600,60.99
1667218500,60.738
1667219400,61.845
1667220300,62.592
1667221200,59.626
1667222100,59.45
1667223000,58.944
1667223900,60.318
1667224800,60.135
1667225700,59.99
1667226600,64.002
1667227500,63.178
1667228400,60.864
1667229300,61.125
1667230200,60.036
1667231100,59.148
1667232000,53.739
1667232900,55.758
1667233800,51.138
1667234700,56.469
1667235600,55.162
1667236500,48.393
1667237400,46.848
1667238300,50.679
1667239200,50.322
1667240100,51.12
1667241000,46.426
1667241900,46.773
1667242800,36.346
1667243700,37.488
1667244600,36.614
1667245500,32.88
1667246400,34.683
1667247300,36.038
1667248200,33.342
1667249100,30.986
1667250000,34.695
1667250900,33.189
1667251800,27.792
1667252700,34.81
1667253600,34.167
1667254500,28.06
1667255400,30.315
1667256300,33.141
1667257200,34.874
1667258100,31.902
1667259000,28.08
1667259900,34.858
1667260800,34.377
1667261700,29.608
1667262600,29.673
1667263500,32.362
1667264400,34.202
1667265300,33.87
1667266200,26.277
1667267100,32.064
1667268000,35.354
1667268900,32.698
1667269800,31.221
1667270700,31.803
1667271600,31.365
1667272500,33.216
1667273400,29.549
1667274300,29.175
1667275200,39.849
1667276100,39.483
1667277000,39.158
1667277900,36.166
1667278800,36.276
1667279700,44.822
1667280600,35.376
1667281500,36.624
1667282400,44.678
1667283300,38.103
1667284200,42.698
1667285100,45.063
1667286000,53.616
1667286900,53.376
1667287800,57.525
1667288700,53.115
1667289600,54.921
1667290500,52.254
1667291400,53.922
1667292300,56.95
1667293200,52.896
1667294100,53.922
1667295000,53.673
1667295900,52.023
1667296800,53.174
1667297700,50.592
1667298600,49.872
1667299500,55.854
1667300400,53.578
1667301300,52.962
1667302200,50.006
1667303100,53.982
1667304000,55.188
1667304900,50.592
1667305800,53.55
1667306700,52.647
1667307600,54.537
1667308500,48.414
1667309400,52.818
1667310300,52.722
1667311200,51.15
1667312100,50.976
1667313000,52.695
1667313900,51.962
1667314800,51.984
1667315700,53.676
1667316600,49.428
1667317500,49.47
1667318400,48.306
1667319300,47.76
1667320200,43.574
1667321100,46.63
1667322000,35.018
1667322900,26.374
1667323800,35.568
1667324700,32.784
1667325600,34.128
1667326500,31.14
1667327400,27.065
1667328300,29.069
1667329200,26.515
1667330100,20.046
1667331000,19.958
1667331900,20.266
1667332800,18.931
1667333700,20.477
1667334600,19.43
1667335500,19.325
1667336400,18.883
1667337300,18.202
1667338200,18.086
1667339100,19.402
1667340000,17.529
1667340900,18.634
1667341800,17.875
1667342700,17.875
1667343600,18.547
1667344500,19.401
1667345400,18.394
1667346300,18.845
1667347200,17.577
1667348100,17.991
1667349000,18.413
1667349900,23.02
1667350800,19.632
1667351700,18.989
1667352600,20.918
1667353500,18.529
1667354400,18.364
1667355300,18.519
1667356200,18.777
1667357100,18.567
1667358000,21.34
1667358900,18.74
1667359800,17.827
1667360700,22.301
1667361600,21.609
1667362500,31.498
1667363400,26.909
1667364300,31.113
1667365200,33.591
1667366100,31.488
1667367000,30.576
1667367900,30.564
1667368800,37.422
1667369700,45.081
1667370600,52.446
1667371500,52.962
1667372400,59.693
1667373300,81.898
1667374200,79.402
1667375100,68.726
1667376000,71.502
1667376900,70.32
1667377800,63.858
1667378700,69.082
1667379600,69.006
1667380500,68.906
1667381400,69.718
1667382300,69.936
1667383200,68.198
1667384100,71.018
1667385000,66.49
1667385900,68.998
1667386800,67.632
1667387700,67.766
1667388600,66.634
1667389500,69.242
1667390400,70.302
1667391300,70.014
1667392200,70.874
1667393100,61.798
1667394000,73.946
1667394900,65.358
1667395800,68.658
1667396700,63.63
1667397600,64.05
1667398500,61.45
1667399400,58.502
1667400300,62.439
1667401200,64.022
1667402100,65.29
1667403000,65.817
1667403900,64.791
1667404800,56.593
1667405700,60.576
1667406600,57.744
1667407500,55.929
1667408400,57.936
1667409300,58.054
1667410200,53.856
1667411100,53.354
1667412000,48.202
1667412900,50.142
1667413800,47.942
1667414700,46.791
1667415600,40.932
1667416500,33.708
1667417400,35.988
1667418300,42.038
1667419200,32.976
1667420100,31.488
1667421000,37.056
1667421900,32.64
1667422800,33.802
1667423700,31.584
1667424600,32.526
1667425500,33.504
1667426400,34.128
1667427300,33.57
1667428200,30.789
1667429100,32.256
1667430000,30.21
1667430900,33.753
1667431800,35.004
1667432700,33.57
1667433600,28.129
1667434500,34.608
1667435400,32.772
1667436300,31.143
1667437200,38.517
1667438100,28.167
1667439000,35.442
1667439900,29.79
1667440800,34.137
1667441700,33.339
1667442600,30.614
1667443500,30.759
1667444400,34.569
1667445300,31.68
1667446200,28.86
1667447100,35.002
1667448000,40.07
1667448900,34.116
1667449800,42.31
1667450700,37.44
1667451600,40.002
1667452500,43.941
1667453400,42.411
1667454300,43.536
1667455200,48.326
1667456100,49.574
1667457000,45.879
1667457900,52.97
1667458800,61.749
1667459700,69.552
1667460600,63.178
1667461500,71.45
1667462400,72.432
1667463300,66.684
1667464200,67.296
1667465100,71.568
1667466000,69.322
1667466900,70.346
1667467800,69.456
1667468700,67.91
1667469600,70.848
1667470500,70.35
1667471400,69.963
1667472300,70.629
1667473200,66.69
1667474100,67.576
1667475000,65.76
1667475900,68.034
1667476800,68.046
1667477700,73.95
1667478600,64.212
1667479500,66.453
1667480400,71.242
1667481300,69.984
1667482200,70.282
1667483100,66.681
1667484000,68.352
1667484900,68.662
1667485800,67.382
1667486700,63.474
1667487600,61.806
1667488500,69.723
1667489400,63.072
1667490300,65.646
1667491200,61.19
1667492100,55.306
1667493000,61.881
1667493900,53.424
1667494800,63.082
1667495700,58.848
1667496600,57.936
1667497500,57.254
1667498400,50.178
1667499300,52.686
1667500200,51.294
1667501100,50.907
1667502000,36.645
1667502900,38.832
1667503800,36.96
1667504700,39.099
1667505600,36
1667506500,31.758
1667507400,37.034
1667508300,39.18
1667509200,28.56
1667510100,35.682
1667511000,30.306
1667511900,37.884
1667512800,33.273
1667513700,31.275
1667514600,37.518
1667515500,27.409
1667516400,33.504
1667517300,37.274
1667518200,27.996
1667519100,36.314
1667520000,34.926
1667520900,28.964
1667521800,37.668
1667522700,33.093
1667523600,28.675
1667524500,37.018
1667525400,32.697
1667526300,34.368
1667527200,33.006
1667528100,33.156
1667529000,31.74
1667529900,34.954
1667530800,32.486
1667531700,36.144
1667532600,34.962
1667533500,32.65
1667534400,42.394
1667535300,41.27
1667536200,40.742
1667537100,41.31
1667538000,45.012
1667538900,47.751
1667539800,48.318
1667540700,45.53
1667541600,55.335
1667542500,52.896
1667543400,56.95
1667544300,56.772
1667545200,65.148
1667546100,67.41
1667547000,64.35
1667547900,69.57
1667548800,67.046
1667549700,66.546
1667550600,65.366
1667551500,66.942
1667552400,65.883
1667553300,69.63
1667554200,69.578
1667555100,65.358
1667556000,65.376
1667556900,64.05
1667557800,63.334
1667558700,61.488
1667559600,65.258
1667560500,65.52
1667561400,61.038
1667562300,66.72
1667563200,67.046
1667564100,67.095
1667565000,67.344
1667565900,65.076
1667566800,66.732
1667567700,67.41
1667568600,65.712
1667569500,65.664
1667570400,67.41
1667571300,61.078
1667572200,64.464
1667573100,61.754
1667574000,60.816
1667574900,66.086
1667575800,61.69
1667576700,61.622
1667577600,55.92
1667578500,53.098
1667579400,59.376
1667580300,53.646
1667581200,52.896
1667582100,51.966
1667583000,53.232
1667583900,56.41
1667584800,42.825
1667585700,53.01
1667586600,49.824
1667587500,47.606
1667588400,42.022
1667589300,37.668
1667590200,40.886
1667591100,37.462
1667592000,35.49
1667592900,36.682
1667593800,36.345
1667594700,37.959
1667595600,33.418
1667596500,32.016
1667597400,34.294
1667598300,27.744
1667599200,33.936
1667600100,35.856
1667601000,25.498
1667601900,35.202
1667602800,31.008
1667603700,34.694
1667604600,29.885
1667605500,37.026
1667606400,33.216
1667607300,32.889
1667608200,33.43
1667609100,34.674
1667610000,33.734
1667610900,29.108
1667611800,37.034
1667612700,33.19
1667613600,34.884
1667614500,31.422
1667615400,30.798
1667616300,33.012
1667617200,33.429
1667618100,34.962
1667619000,29.158
1667619900,37.562
1667620800,33.726
1667621700,34.251
1667622600,37.125
1667623500,35.835
1667624400,35.934
1667625300,38.256
1667626200,36.23
1667627100,37.632
1667628000,37.92
1667628900,35.642
1667629800,34.848
1667630700,37.692
1667631600,32.266
1667632500,36.71
1667633400,39.322
1667634300,35.568
1667635200,33.666
1667636100,40.022
1667637000,31.498
1667637900,35.503
1667638800,36.393
1667639700,35.01
1667640600,33.063
1667641500,34.638
1667642400,33.684
1667643300,36.213
1667644200,30.855
1667645100,35.874
1667646000,31.776
1667646900,34.281
1667647800,34.887
1667648700,31.766
1667649600,34.09
1667650500,34.482
1667651400,34.293
1667652300,34.059
1667653200,33.062
1667654100,27.267
1667655000,33.57
1667655900,32.64
1667656800,27.188
1667657700,31.306
1667658600,30.969
1667659500,35.914
1667660400,32.277
1667661300,26.304
1667662200,34.107
1667663100,33.878
1667664000,30.519
1667664900,32.418
1667665800,34.254
1667666700,32.234
1667667600,34.38
1667668500,34.953
1667669400,32.199
1667670300,32.676
1667671200,36.174
1667672100,27.745
1667673000,30.18
1667673900,32.976
1667674800,30.118
1667675700,32.409
1667676600,35.022
1667677500,31.536
1667678400,31.842
1667679300,34.11
1667680200,35.338
1667681100,29.597
1667682000,32.916
1667682900,32.853
1667683800,33.378
1667684700,33.246
1667685600,34.272
1667686500,32.81
1667687400,34.188
1667688300,36.123
1667689200,30.47
1667690100,33.936
1667691000,33.859
1667691900,33.87
1667692800,33.542
1667693700,32.727
1667694600,33.81
1667695500,34.694
1667696400,32.906
1667697300,35.052
1667698200,32.964
1667699100,32.508
1667700000,34.138
1667700900,33.447
1667701800,34.452
1667702700,37.461
1667703600,33.322
1667704500,31.977
1667705400,33.246
1667706300,35.826
1667707200,36.118
1667708100,36.69
1667709000,34.638
1667709900,31.872
1667710800,37.572
1667711700,39.6
1667712600,33.67
1667713500,31.833
1667714400,35.922
1667715300,33.12
1667716200,35.83
1667717100,28.358
1667718000,34.176
1667718900,31.86
1667719800,30.624
1667720700,38.967
1667721600,24.568
1667722500,34.308
1667723400,33.046
1667724300,29.53
1667725200,33.657
1667726100,25.632
1667727000,33.435
1667727900,33.957
1667728800,33.099
1667729700,30.645
1667730600,30
1667731500,30.747
1667732400,31.286
1667733300,28.494
1667734200,35.664
1667735100,30.506
1667736000,34.56
1667736900,29.744
1667737800,31.104
1667738700,29.769
1667739600,29.991
1667740500,33.417
1667741400,24.442
1667742300,37.056
1667743200,29.251
1667744100,28.243
1667745000,34.482
1667745900,33.658
1667746800,29.551
1667747700,29.472
1667748600,29.664
1667749500,33.674
1667750400,34.054
1667751300,26.918
1667752200,36.411
1667753100,31.776
1667754000,31.689
1667754900,34.35
1667755800,33.264
1667756700,28.59
1667757600,31.458
1667758500,36.202
1667759400,34.33
1667760300,28.946
1667761200,33.396
1667762100,37.356
1667763000,31.86
1667763900,32.718
1667764800,31.698
1667765700,38.316
1667766600,28.234
1667767500,37.188
1667768400,32.534
1667769300,33.438
1667770200,34.8
1667771100,30.586
1667772000,32.966
1667772900,36.902
1667773800,35.538
1667774700,31.056
1667775600,34.512
1667776500,36.432
1667777400,39.446
1667778300,34.002
1667779200,34.08
1667780100,38.038
1667781000,30.66
1667781900,39.045
1667782800,33.984
1667783700,40.694
1667784600,30.768
1667785500,33.819
1667786400,39.226
1667787300,39.351
1667788200,35.337
1667789100,38.278
1667790000,33.819
1667790900,38.268
1667791800,34.538
1667792700,32.102
1667793600,54.279
1667794500,44.726
1667795400,50.58
1667796300,50.086
1667797200,47.738
1667798100,48.022
1667799000,56.15
1667799900,45.994
1667800800,54.93
1667801700,59.07
1667802600,67.514
1667803500,65.55
1667804400,71.529
1667805300,84.394
1667806200,78.902
1667807100,76.378
1667808000,84.348
1667808900,78.026
1667809800,73.786
1667810700,76.236
1667811600,71.882
1667812500,69.382
1667813400,67.728
1667814300,74.388
1667815200,63.102
1667816100,70.302
1667817000,72.624
1667817900,72.17
1667818800,67.078
1667819700,64.656
1667820600,66.441
1667821500,66.411
1667822400,71.222
1667823300,66.288
1667824200,74.016
1667825100,70.704
1667826000,68.67
1667826900,69.936
1667827800,68.322
1667828700,63.216
1667829600,66.118
1667830500,70.377
1667831400,63.771
1667832300,61.43
1667833200,66.942
1667834100,61.43
1667835000,65.106
1667835900,66.75
1667836800,61.332
1667837700,59.965
1667838600,59.739
1667839500,64.35
1667840400,60.506
1667841300,62.016
1667842200,56.4
1667843100,57.132
1667844000,52.434
1667844900,55.91
1667845800,49.344
1667846700,57.082
1667847600,37.662
1667848500,47.154
1667849400,41.078
1667850300,36.912
1667851200,35.154
1667852100,38.602
1667853000,38.19
1667853900,36.402
1667854800,31.566
1667855700,32.198
1667856600,39.762
1667857500,32.458
1667858400,35.58
1667859300,38.994
1667860200,31.056
1667861100,30.374
1667862000,34.617
1667862900,36.21
1667863800,35.484
1667864700,36.218
1667865600,31.44
1667866500,32.112
1667867400,29.859
1667868300,38.4
1667869200,32.352
1667870100,34.202
1667871000,31.488
1667871900,31.642
1667872800,35.974
1667873700,28.953
1667874600,35.556
1667875500,32.496
1667876400,33.918
1667877300,31.623
1667878200,30.96
1667879100,35.346
1667880000,52.149
1667880900,56.58
1667881800,45.216
1667882700,53.558
1667883600,51.111
1667884500,52.905
1667885400,48.711
1667886300,53.194
1667887200,58.965
1667888100,58.5
1667889000,74.7
1667889900,71.818
1667890800,73.017
1667891700,82.818
1667892600,77.367
1667893500,83.03
1667894400,80.514
1667895300,75.286
1667896200,76.08
1667897100,72.89
1667898000,70.502
1667898900,66.336
1667899800,72.538
1667900700,65.798
1667901600,70.311
1667902500,69.871
1667903400,72.057
1667904300,68.763
1667905200,66.558
1667906100,67.71
1667907000,62.13
1667907900,66.182
1667908800,65.991
1667909700,68.649
1667910600,66.576
1667911500,64.743
1667912400,64.473
1667913300,67.671
1667914200,66.218
1667915100,60.262
1667916000,62.448
1667916900,68.436
1667917800,68.652
1667918700,66.528
1667919600,64.53
1667920500,63.57
1667921400,62.976
1667922300,61.142
1667923200,61.806
1667924100,56.054
1667925000,59.691
1667925900,57.486
1667926800,54
1667927700,57.273
1667928600,56.064
1667929500,54.586
1667930400,53.109
1667931300,48.288
1667932200,49.018
1667933100,48.642
1667934000,40.377
1667934900,37.26
1667935800,39.396
1667936700,40.044
1667937600,34.176
1667938500,35.482
1667939400,34.778
1667940300,37.846
1667941200,33.618
1667942100,35.942
1667943000,32.046
1667943900,36.576
1667944800,27.398
1667945700,36.842
1667946600,32.919
1667947500,32.814
1667948400,32.649
1667949300,30.202
1667950200,32.745
1667951100,33.814
1667952000,33.138
1667952900,33.888
1667953800,31.23
1667954700,35.682
1667955600,33.974
1667956500,32.391
1667957400,30.564
1667958300,31.536
1667959200,35.532
1667960100,34.49
1667961000,33.238
1667961900,35.306
1667962800,28.899
1667963700,37.428
1667964600,28.092
1667965500,35.049
1667966400,47.76
1667967300,45.483
1667968200,43.029
1667969100,44.043
1667970000,50.989
1667970900,45.098
1667971800,49.806
1667972700,47.05
1667973600,51.552
1667974500,55.326
1667975400,64.944
1667976300,64.848
1667977200,65.817
1667978100,79.066
1667979000,70.857
1667979900,70.656
1667980800,77.175
1667981700,69.666
1667982600,73.614
1667983500,70.8
1667984400,73.977
1667985300,67.92
1667986200,74.986
1667987100,69.054
1667988000,70.166
1667988900,68.295
1667989800,69.338
1667990700,67.21
1667991600,70.821
1667992500,72.442
1667993400,68.15
1667994300,69.147
1667995200,73.95
1667996100,64.53
1667997000,64.284
1667997900,70.77
1667998800,63.465
1667999700,71.28
1668000600,65.866
1668001500,66.454
1668002400,70.454
1668003300,68.388
1668004200,65.484
1668005100,69.168
1668006000,69.53
1668006900,65.53
1668007800,60.54
1668008700,66.554
1668009600,59.962
1668010500,60.95
1668011400,58.87
1668012300,62.196
1668013200,57.302
1668014100,59.415
1668015000,60.018
1668015900,57.696
1668016800,47.279
1668017700,57.735
1668018600,45.994
1668019500,46.054
1668020400,37.45
1668021300,39.39
1668022200,42.42
1668023100,36.012
1668024000,38.112
1668024900,37.746
1668025800,32.802
1668026700,33.446
1668027600,34.342
1668028500,33.264
1668029400,34.521
1668030300,32.898
1668031200,33.198
1668032100,31.226
1668033000,33.774
1668033900,30.95
1668034800,36.489
1668035700,33.678
1668036600,34.186
1668037500,33.186
1668038400,37.134
1668039300,28.857
1668040200,34.464
1668041100,34.02
1668042000,35.34
1668042900,31.872
1668043800,35.088
1668044700,31.044
1668045600,34.188
1668046500,33.706
1668047400,35.162
1668048300,34.158
1668049200,31.218
1668050100,31.806
1668051000,34.59
1668051900,33.408
1668052800,50.304
1668053700,43.026
1668054600,46.023
1668055500,41.625
1668056400,47.712
1668057300,48.882
1668058200,48.567
1668059100,51.525
1668060000,50.858
1668060900,55.498
1668061800,69.216
1668062700,59.952
1668063600,67.212
1668064500,71.04
1668065400,70.548
1668066300,70.224
1668067200,70.524
1668068100,75.705
1668069000,68.064
1668069900,76.002
1668070800,71.454
1668071700,71.463
1668072600,72.768
1668073500,69.108
1668074400,73.134
1668075300,67.458
1668076200,63.189
1668077100,68.88
1668078000,67.719
1668078900,65.433
1668079800,66.411
1668080700,65.829
1668081600,71.328
1668082500,66.711
1668083400,64.281
1668084300,69.064
1668085200,67.353
1668086100,68.314
1668087000,67.238
1668087900,65.01
1668088800,64.282
1668089700,62.054
1668090600,62.448
1668091500,64.294
1668092400,61.872
1668093300,63.924
1668094200,65.808
1668095100,61.077
1668096000,57.051
1668096900,58.812
1668097800,55.056
1668098700,59.354
1668099600,60.922
1668100500,57.792
1668101400,57.638
1668102300,55.126
1668103200,46.26
1668104100,54.108
1668105000,52.932
1668105900,45.35
1668106800,46.678
1668107700,37.274
1668108600,39.974
1668109500,36.807
1668110400,37.737
1668111300,28.782
1668112200,35.962
1668113100,41.962
1668114000,29.185
1668114900,34.992
1668115800,34.704
1668116700,33.194
1668117600,33.552
1668118500,37.318
1668119400,34.962
1668120300,31.641
1668121200,36.597
1668122100,34.26
1668123000,35.052
1668123900,35.076
1668124800,30.454
1668125700,33.993
1668126600,32.17
1668127500,37.392
1668128400,29.973
1668129300,36.315
1668130200,34.974
1668131100,33.206
1668132000,34.731
1668132900,35.166
1668133800,36.672
1668134700,32.16
1668135600,33.59
1668136500,36
1668137400,32.57
1668138300,34.858
1668139200,48.414
1668140100,61.046
1668141000,49.018
1668141900,46.386
1668142800,48.214
1668143700,53.76
1668144600,51.858
1668145500,54.414
1668146400,53.865
1668147300,60.354
1668148200,70.32
1668149100,72.432
1668150000,77.244
1668150900,72.507
1668151800,75.792
1668152700,73.71
1668153600,75.146
1668154500,73.23
1668155400,67.767
1668156300,62.976
1668157200,68.304
1668158100,66.402
1668159000,67.113
1668159900,69.984
1668160800,67.959
1668161700,62.133
1668162600,65.194
1668163500,58.502
1668164400,67.554
1668165300,65.682
1668166200,60.846
1668167100,61.458
1668168000,67.798
1668168900,68.822
1668169800,65.866
1668170700,62.121
1668171600,67.122
1668172500,63.324
1668173400,66.874
1668174300,62.736
1668175200,65.088
1668176100,64.002
1668177000,64.014
1668177900,58.714
1668178800,63.705
1668179700,64.599
1668180600,63.12
1668181500,61.374
1668182400,53.865
1668183300,55.69
1668184200,54.018
1668185100,61.238
1668186000,51.36
1668186900,58.198
1668187800,52.752
1668188700,54.144
1668189600,48.624
1668190500,49.402
1668191400,46.098
1668192300,52.254
1668193200,39.446
1668194100,40.282
1668195000,39.59
1668195900,38.61
1668196800,36.126
1668197700,30.18
1668198600,39.686
1668199500,33.591
1668200400,35.184
1668201300,36.278
1668202200,35.682
1668203100,30.922
1668204000,34.302
1668204900,33.168
1668205800,37.632
1668206700,32.16
1668207600,34.866
1668208500,37.231
1668209400,31.814
1668210300,29.558
1668211200,33.312
1668212100,32.016
1668213000,30.768
1668213900,37.659
1668214800,30.47
1668215700,34.839
1668216600,34.857
1668217500,31.162
1668218400,29.484
1668219300,35.664
1668220200,30.074
1668221100,30.262
1668222000,37.602
1668222900,32.361
1668223800,29.686
1668224700,31.524
1668225600,32.862
1668226500,32.622
1668227400,29.491
1668228300,33.552
1668229200,37.392
1668230100,39.378
1668231000,35.586
1668231900,42.432
1668232800,33.717
1668233700,33.399
1668234600,40.146
1668235500,34.626
1668236400,39.39
1668237300,39.053
1668238200,35.578
1668239100,35.846
1668240000,37.314
1668240900,38.274
1668241800,38.384
1668242700,39.57
1668243600,36.336
1668244500,36.672
1668245400,32.334
1668246300,39.168
1668247200,34.922
1668248100,40.254
1668249000,35.991
1668249900,33.674
1668250800,38.91
1668251700,33.37
1668252600,36.318
1668253500,35.472
1668254400,38.4
1668255300,33.914
1668256200,37.846
1668257100,36.546
1668258000,33.792
1668258900,32.352
1668259800,30.354
1668260700,34.406
1668261600,29.35
1668262500,35.45
1668263400,32.854
1668264300,34.425
1668265200,36.027
1668266100,26.68
1668267000,35.076
1668267900,32.22
1668268800,33.396
1668269700,36.087
1668270600,29.657
1668271500,34.116
1668272400,35.886
1668273300,30.23
1668274200,37.382
1668275100,29.847
1668276000,32.906
1668276900,38.602
1668277800,34.55
1668278700,29.494
1668279600,35.508
1668280500,31.317
1668281400,38.427
1668282300,34.176
1668283200,31.574
1668284100,37.606
1668285000,31.082
1668285900,34.486
1668286800,32.553
1668287700,32.37
1668288600,34.272
1668289500,31.872
1668290400,41.376
1668291300,32.784
1668292200,32.854
1668293100,33.54
1668294000,33.276
1668294900,37.2
1668295800,30.402
1668296700,36.326
1668297600,37.562
1668298500,32.478
1668299400,35.53
1668300300,31.632
1668301200,39.487
1668302100,31.43
1668303000,35.778
1668303900,31.306
1668304800,36.73
1668305700,36.924
1668306600,31.209
1668307500,37.89
1668308400,37.93
1668309300,33.189
1668310200,33.531
1668311100,31.212
1668312000,39.714
1668312900,36.854
1668313800,32.304
1668314700,36.086
1668315600,39.915
1668316500,33.062
1668317400,32.458
1668318300,37.23
1668319200,31.958
1668320100,35.211
1668321000,33.83
1668321900,33.802
1668322800,34.389
1668323700,35.586
1668324600,30.759
1668325500,32.928
1668326400,34.674
1668327300,29.791
1668328200,33.434
1668329100,32.88
1668330000,32.487
1668330900,32.928
1668331800,29.809
1668332700,34.32
1668333600,30.681
1668334500,32.458
1668335400,34.158
1668336300,27.542
1668337200,37.17
1668338100,28.869
1668339000,34.56
1668339900,36.336
1668340800,28.877
1668341700,34.002
1668342600,32.409
1668343500,29.859
1668344400,35.114
1668345300,34.368
1668346200,31.846
1668347100,33.338
1668348000,33.638
1668348900,30.786
1668349800,36.231
1668350700,28.38
1668351600,35.778
1668352500,34.158
1668353400,32.514
1668354300,35.001
1668355200,35.05
1668356100,30.598
1668357000,31.602
1668357900,36.048
1668358800,34.446
1668359700,32.822
1668360600,34.836
1668361500,36.174
1668362400,32.238
1668363300,26.794
1668364200,38.361
1668365100,29.376
1668366000,36.219
1668366900,35.673
1668367800,31.414
1668368700,32.697
1668369600,33.63
1668370500,35.787
1668371400,32.805
1668372300,32.907
1668373200,31.797
1668374100,33.994
1668375000,34.694
1668375900,38.388
1668376800,26.796
1668377700,33.274
1668378600,35.04
1668379500,33.898
1668380400,33.302
1668381300,33.522
1668382200,33.678
1668383100,40.512
1668384000,36.384
1668384900,32.13
1668385800,31.758
1668386700,37.19
1668387600,39.898
1668388500,32.438
1668389400,37.17
1668390300,38.554
1668391200,31.334
1668392100,37.074
1668393000,28.419
1668393900,36.576
1668394800,36.277
1668395700,33.552
1668396600,33.59
1668397500,36.134
1668398400,57.85
1668399300,72.222
1668400200,55.968
1668401100,45.6
1668402000,57.802
1668402900,56.37
1668403800,49.95
1668404700,57.225
1668405600,60.894
1668406500,59.232
1668407400,75.674
1668408300,77.712
1668409200,75.542
1668410100,83.52
1668411000,86.073
1668411900,82.32
1668412800,93.312
1668413700,84.768
1668414600,82.887
1668415500,81.477
